,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
14886,net_metering,System to make electricity using landfill gas OK'd,"Edwards, Keith","Morning Sentinel; Waterville, Me.","Mar 2, 2018","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/system-make-electricity-using-landfill-gas-okd/docview/2009466308/se-2?accountid=13360,ME
14891,net_metering,ID laws should expand to halt voter fraud,,"Portland Press Herald; Portland, Me.","May 28, 2015","Portland, Me.",A.1,,https://www.proquest.com/newspapers/id-laws-should-expand-halt-voter-fraud/docview/1683547822/se-2?accountid=13360,ME
14900,net_metering,LePage calls for Tipping to resign,"Thistle, Scott","Kennebec Journal; Augusta, Me.","Feb 15, 2017","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/lepage-calls-tipping-resign/docview/1868157367/se-2?accountid=13360,ME
14902,net_metering,Maine reflects solar industry's rapid growth: [1],"TURKEL, TUX","Kennebec Journal; Augusta, Me.","Oct 23, 2011","Augusta, Me.",B.1,Local News,https://www.proquest.com/newspapers/maine-reflects-solar-industrys-rapid-growth/docview/900432506/se-2?accountid=13360,ME
14904,net_metering,Maine reflects solar industry's rapid growth,"TURKEL, TUX","Morning Sentinel; Waterville, Me.","Oct 23, 2011","Waterville, Me.",B.4,Local News,https://www.proquest.com/newspapers/maine-reflects-solar-industrys-rapid-growth/docview/900098715/se-2?accountid=13360,ME
14906,net_metering,Maine reflects solar industry's rapid growth,"TURKEL, TUX","Kennebec Journal; Augusta, Me.","Oct 23, 2011","Augusta, Me.",B.1,Local News,https://www.proquest.com/newspapers/maine-reflects-solar-industrys-rapid-growth/docview/900095026/se-2?accountid=13360,ME
14908,net_metering,"From universities to family farms, forms of sustainable energy are everywhere","Abbate, Lauren","Bangor Daily News; Bangor, Me.","May 5, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/universities-family-farms-forms-sustainable/docview/1895663313/se-2?accountid=13360,ME
14924,net_metering,How Mainers keep finding new sources of energy,"Abbate, Lauren","Bangor Daily News; Bangor, Me.","May 8, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/how-mainers-keep-finding-new-sources-energy/docview/1896006054/se-2?accountid=13360,ME
14942,net_metering,Why Maine towns and cities are investing in solar projects,"Curtis, Abigail","Bangor Daily News; Bangor, Me.","Jul 28, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/why-maine-towns-cities-are-investing-solar/docview/2077508305/se-2?accountid=13360,ME
14947,net_metering,"Leaders see 'a new day' for clean energy, jobs The Democrats' challenge: Advance policy that makes Maine consumers feel like they're coming out ahead.","TURKEL, TUX","Portland Press Herald; Portland, Me.","Nov 25, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/leaders-see-new-day-clean-energy-jobs-democrats/docview/2137212745/se-2?accountid=13360,ME
14948,net_metering,Governor to alter energy policy,"TURKEL, TUX","Morning Sentinel; Waterville, Me.","Nov 25, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/governor-alter-energy-policy/docview/2137205626/se-2?accountid=13360,ME
14950,net_metering,"Electric rates static under LePage, but cuts are holy grail: Lowering energy costs is a long-sought goal that so far has eluded the governor.","TURKEL, TUX","Kennebec Journal; Augusta, Me.","Mar 12, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/electric-rates-static-under-lepage-cuts-are-holy/docview/1876131162/se-2?accountid=13360,ME
14952,net_metering,Cuts to energy costs still elude LePage,"TURKEL, TUX","Morning Sentinel; Waterville, Me.","Mar 12, 2017","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/cuts-energy-costs-still-elude-lepage/docview/1876131850/se-2?accountid=13360,ME
14958,net_metering,"Electric rates static under LePage, but cuts are holy grail: Lowering energy costs is a long-sought goal that so far has eluded the governor.","TURKEL, TUX","Portland Press Herald; Portland, Me.","Mar 12, 2017","Portland, Me.",A.1,,https://www.proquest.com/newspapers/electric-rates-static-under-lepage-cuts-are-holy/docview/1876132258/se-2?accountid=13360,ME
14961,net_metering,Here’s where the Maine House of Representatives candidates stand on key issues,,"Bangor Daily News; Bangor, Me.","Oct 25, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/here-s-where-maine-house-representatives/docview/2164603038/se-2?accountid=13360,ME
14968,net_metering,"Where the Maine Senate candidates stand on the economy, health care and more","Shepherd, Michael","Bangor Daily News; Bangor, Me.","Oct 25, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/where-maine-senate-candidates-stand-on-economy/docview/2124846700/se-2?accountid=13360,ME
15008,RPS,Anti-wind group backs LePage in fight against renewable energy initiative,"Mistler, Steve","Sun Journal; Lewiston, Me.","Jan 20, 2012","Lewiston, Me.",,State,https://www.proquest.com/newspapers/anti-wind-group-backs-lepage-fight-against/docview/916933187/se-2?accountid=13360,ME
15139,RPS,LePage's critical wind-power stance creating uncertainty,"Miller, Kevin","Bangor Daily News; Bangor, Me.","May 27, 2012","Bangor, Me.",,,https://www.proquest.com/newspapers/lepages-critical-wind-power-stance-creating/docview/1016723890/se-2?accountid=13360,ME
15217,RPS,"Potential to expand hydropower limited: A state effort finds only a small amount of untapped generation, but a consultant says changes in regulatory policies would help.","Miller, Kevin","Portland Press Herald; Portland, Me.","Feb 6, 2015","Portland, Me.",A.1,,https://www.proquest.com/newspapers/potential-expand-hydropower-limited/docview/1651671919/se-2?accountid=13360,ME
15251,system_benefit_charge,Can state cut energy costs? The heat is on: The governor and Legislature will need to compromise to come up with sorely needed efficiencies.,"Turkel, Tux","Portland Press Herald; Portland, Me.","Apr 22, 2013","Portland, Me.",,News,https://www.proquest.com/newspapers/can-state-cut-energy-costs-heat-is-on/docview/1334922357/se-2?accountid=13360,ME
15252,system_benefit_charge,LePage looks to change energy efficiency funding,"Cousins, Christopher","Bangor Daily News; Bangor, Me.","Apr 17, 2013","Bangor, Me.",,,https://www.proquest.com/newspapers/lepage-looks-change-energy-efficiency-funding/docview/1328376109/se-2?accountid=13360,ME
15253,system_benefit_charge,Legislators tackle bills that aim to balance energy costs with efficiency,,"Sun Journal; Lewiston, Me.","May 15, 2013","Lewiston, Me.",,Business,https://www.proquest.com/newspapers/legislators-tackle-bills-that-aim-balance-energy/docview/1351503914/se-2?accountid=13360,ME
15256,system_benefit_charge,LePage wants energy price cuts in exchange for Maine agreement on lower emissions cap,"Stone, Matthew","Bangor Daily News; Bangor, Me.","Feb 8, 2013","Bangor, Me.",,,https://www.proquest.com/newspapers/lepage-wants-energy-price-cuts-exchange-maine/docview/1285278513/se-2?accountid=13360,ME
15258,system_benefit_charge,LePage wants energy price cuts in exchange for Maine agreement on lower emissions cap,,"Sun Journal; Lewiston, Me.","Feb 8, 2013","Lewiston, Me.",,State,https://www.proquest.com/newspapers/lepage-wants-energy-price-cuts-exchange-maine/docview/1285217554/se-2?accountid=13360,ME
15259,system_benefit_charge,LePage seeks wind changes before supporting energy bill compromise,,"Sun Journal; Lewiston, Me.","May 23, 2013","Lewiston, Me.",,State,https://www.proquest.com/newspapers/lepage-seeks-wind-changes-before-supporting/docview/1354553364/se-2?accountid=13360,ME
15260,system_benefit_charge,"LePage withholding support for energy bill, wants wind rules changed","Stone, Matthew","Bangor Daily News; Bangor, Me.","May 22, 2013","Bangor, Me.",,,https://www.proquest.com/newspapers/lepage-withholding-support-energy-bill-wants-wind/docview/1354177444/se-2?accountid=13360,ME
15266,system_benefit_charge,LePage fell short on 'triumphs',,"Portland Press Herald; Portland, Me.","Jan 6, 2019","Portland, Me.",D.4,,https://www.proquest.com/newspapers/lepage-fell-short-on-triumphs/docview/2163611265/se-2?accountid=13360,ME
15268,system_benefit_charge,LePage refuses to sign emergency spending bill because of provision he proposed,"Cousins, Christopher","Bangor Daily News; Bangor, Me.","Mar 16, 2017","Bangor, Me.",,,https://www.proquest.com/newspapers/lepage-refuses-sign-emergency-spending-bill/docview/1878192977/se-2?accountid=13360,ME
15269,system_benefit_charge,Analysis: LePage didn't like energy provision he put into budget,,"Sun Journal; Lewiston, Me.","Mar 16, 2017","Lewiston, Me.",,State,https://www.proquest.com/newspapers/analysis-lepage-didnt-like-energy-provision-he/docview/1878108148/se-2?accountid=13360,ME
15271,system_benefit_charge,Baldacci unveils more energy plan details Governor: One-stop-shop for programs would make state more efficient,"Miller, Kevin; OF THE NEWS STAFF","Bangor Daily News; Bangor, Me.","Mar 12, 2009","Bangor, Me.",1,B,https://www.proquest.com/newspapers/baldacci-unveils-more-energy-plan-details/docview/414366660/se-2?accountid=13360,ME
15272,system_benefit_charge,Prepare for the weather,"Ward, Stephen","Sun Journal; Lewiston, Me.","May 10, 2009","Lewiston, Me.",A.10,Perspective,https://www.proquest.com/newspapers/prepare-weather/docview/378824055/se-2?accountid=13360,ME
15277,system_benefit_charge,"Energy bill seeks compromise between lower costs sought by LePage, efficiency sought by Dems","Stone, Matthew","Bangor Daily News; Bangor, Me.","May 14, 2013","Bangor, Me.",,,https://www.proquest.com/newspapers/energy-bill-seeks-compromise-between-lower-costs/docview/1350998850/se-2?accountid=13360,ME
15278,system_benefit_charge,"Lawmakers hope they have an energy bill LePage, Democrats can agree on","Stone, Matthew","Bangor Daily News; Bangor, Me.","May 15, 2013","Bangor, Me.",,,https://www.proquest.com/newspapers/lawmakers-hope-they-have-energy-bill-lepage/docview/1350999757/se-2?accountid=13360,ME
15279,system_benefit_charge,State committee backs sweeping energy bill,"Miller, Kevin; OF THE NEWS STAFF","Bangor Daily News; Bangor, Me.","May 15, 2009","Bangor, Me.",1,A,https://www.proquest.com/newspapers/state-committee-backs-sweeping-energy-bill/docview/414398803/se-2?accountid=13360,ME
15281,system_benefit_charge,"Broad environmental efforts await Maine lawmakers ; Bills sponsored this session address electronics waste, mercury in equipment and climate change. Series: LEGISLATIVE SPOTLIGHT EDITOR'S NOTE First in a three-part series on critical issues before the Maine Legislature. TODAY: A look at key environmental bills, including plans for developing a comprehensive energy policy for Maine. FEB. 9: Health care tops the legislative agenda since Gov. John Baldacci has made reform a priority. FEB. 16: From boating to hunting, lawmakers tackle rules on Maine's most valuable resource: the outdoors.: [FINAL Edition]",MEREDITH GOAD Staff Writer,"Portland Press Herald; Portland, Me.","Feb 2, 2003","Portland, Me.",,Maine & New England,https://www.proquest.com/newspapers/broad-environmental-efforts-await-maine-lawmakers/docview/277115877/se-2?accountid=13360,ME
